cp_name,terminal_name,day,round_trips,one_way_trips,loaded_trips,repo_trips,payload_delivered_tons,cycle_time_hours,time_consumed_hours,lane_trucks_needed
Collection_Point05,Unload_Terminal_C,21,17,0,17,0,510.0,4.061,69.04,9.02
Collection_Point05,Unload_Terminal_C,22,10,0,10,0,300.0,4.061,40.61,5.31
Collection_Point05,Unload_Terminal_C,23,17,0,17,0,510.0,4.061,69.04,9.02
Collection_Point05,Unload_Terminal_C,24,17,0,17,0,510.0,4.061,69.04,9.02
Collection_Point06,Unload_Terminal_A,3,10,0,10,0,300.0,5.815,58.15,7.6
Collection_Point06,Unload_Terminal_A,4,10,0,10,0,300.0,5.815,58.15,7.6
Collection_Point06,Unload_Terminal_A,5,10,0,10,0,300.0,5.815,58.15,7.6
Collection_Point06,Unload_Terminal_A,8,10,0,10,0,300.0,5.815,58.15,7.6
Collection_Point06,Unload_Terminal_A,12,25,0,25,0,750.0,5.815,145.38,19.0
Collection_Point06,Unload_Terminal_A,14,7,0,7,0,210.0,5.815,40.71,5.32
Collection_Point06,Unload_Terminal_A,16,25,0,25,0,750.0,5.815,145.38,19.0
Collection_Point06,Unload_Terminal_A,21,25,0,25,0,750.0,5.815,145.38,19.0
Collection_Point06,Unload_Terminal_B,6,8,0,8,0,240.0,7.164,57.31,7.49
Collection_Point06,Unload_Terminal_B,7,8,0,8,0,240.0,7.164,57.31,7.49
Collection_Point06,Unload_Terminal_B,9,8,0,8,0,240.0,7.164,57.31,7.49
Collection_Point06,Unload_Terminal_B,11,17,0,17,0,510.0,7.164,121.79,15.92
Collection_Point06,Unload_Terminal_B,14,11,0,11,0,330.0,7.164,78.81,10.3
Collection_Point06,Unload_Terminal_B,17,21,0,21,0,630.0,7.164,150.45,19.67
Collection_Point06,Unload_Terminal_B,18,21,0,21,0,630.0,7.164,150.45,19.67
Collection_Point06,Unload_Terminal_B,22,17,0,17,0,510.0,7.164,121.79,15.92
Collection_Point06,Unload_Terminal_B,24,8,0,8,0,240.0,7.164,57.31,7.49
Collection_Point06,Unload_Terminal_C,1,7,0,7,0,210.0,8.183,57.28,7.49
Collection_Point06,Unload_Terminal_C,2,7,0,7,0,210.0,8.183,57.28,7.49
Collection_Point06,Unload_Terminal_C,10,14,0,14,0,420.0,8.183,114.57,14.98
Collection_Point06,Unload_Terminal_C,13,18,0,18,0,540.0,8.183,147.3,19.25
Collection_Point06,Unload_Terminal_C,14,3,0,3,0,90.0,8.183,24.55,3.21
Collection_Point06,Unload_Terminal_C,15,18,0,18,0,540.0,8.183,147.3,19.25
Collection_Point06,Unload_Terminal_C,19,18,0,18,0,540.0,8.183,147.3,19.25
Collection_Point06,Unload_Terminal_C,20,18,0,18,0,540.0,8.183,147.3,19.25
Collection_Point06,Unload_Terminal_C,23,7,0,7,0,210.0,8.183,57.28,7.49
Collection_Point07,Unload_Terminal_A,2,17,0,17,0,510.0,5.786,98.37,12.86
Collection_Point07,Unload_Terminal_A,3,12,0,12,0,360.0,5.786,69.43,9.08
Collection_Point07,Unload_Terminal_A,4,17,0,17,0,510.0,5.786,98.37,12.86
Collection_Point07,Unload_Terminal_A,7,17,0,17,0,510.0,5.786,98.37,12.86
Collection_Point07,Unload_Terminal_A,8,17,0,17,0,510.0,5.786,98.37,12.86
Collection_Point07,Unload_Terminal_A,11,3,0,3,0,90.0,5.786,17.36,2.27
Collection_Point07,Unload_Terminal_A,13,17,0,17,0,510.0,5.786,98.37,12.86
Collection_Point07,Unload_Terminal_A,14,17,0,17,0,510.0,5.786,98.37,12.86
Collection_Point07,Unload_Terminal_A,17,17,0,17,0,510.0,5.786,98.37,12.86
Collection_Point07,Unload_Terminal_A,21,17,0,17,0,510.0,5.786,98.37,12.86
Collection_Point07,Unload_Terminal_A,23,17,0,17,0,510.0,5.786,98.37,12.86
Collection_Point07,Unload_Terminal_B,3,4,0,4,0,120.0,7.135,28.54,3.73
Collection_Point07,Unload_Terminal_B,15,14,0,14,0,420.0,7.135,99.9,13.06
Collection_Point07,Unload_Terminal_B,16,14,0,14,0,420.0,7.135,99.9,13.06
Collection_Point07,Unload_Terminal_B,22,14,0,14,0,420.0,7.135,99.9,13.06
Collection_Point07,Unload_Terminal_B,24,14,0,14,0,420.0,7.135,99.9,13.06
Collection_Point07,Unload_Terminal_C,1,16,0,16,0,480.0,6.122,97.96,12.81
Collection_Point07,Unload_Terminal_C,5,16,0,16,0,480.0,6.122,97.96,12.81
Collection_Point07,Unload_Terminal_C,6,16,0,16,0,480.0,6.122,97.96,12.81
Collection_Point07,Unload_Terminal_C,9,16,0,16,0,480.0,6.122,97.96,12.81
